date,source,medium,delivery_available,device_type,promo_activated,filter_used,pageviews,visits,productClick,addToCart,checkout,transactions,revenue
2020-02-16,admitad,cpa,Не определено,Мобайл,no,yes,6,4,0,0,0,0,0
2020-06-07,actionpay,cpa,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-05-16,actionpay,cpa,Не определено,Десктоп,no,no,2,2,0,0,0,0,0
2020-09-10,google,cpc,Доставки нет,Десктоп,no,no,2,1,0,0,3,0,0
2020-09-22,co-promo,email,Не определено,Не определено,no,no,9,5,0,0,0,0,0
2020-07-15,yandex,cpc,Не определено,Не определено,yes,no,0,4,0,0,0,0,0
2020-05-23,promo,email,Доставка есть,Десктоп,no,no,3,1,0,0,3,1,1037
2020-03-03,facebook,social,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-07-02,google,organic,Не определено,Не определено,no,yes,6,1,0,0,0,1,977
2020-07-18,eLama,cpc,Не определено,Не определено,yes,no,0,1,0,0,0,0,0
2020-01-31,other,organic,Не определено,Десктоп,yes,no,2,1,0,0,0,0,0
2020-04-02,opmcpa,cpa,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-04-26,DuckDuckGo,organic,Не определено,Мобайл,no,no,4,2,0,0,0,0,0
2020-06-23,actionpay,cpa,Не определено,Десктоп,yes,no,3,2,0,0,0,0,0
2020-09-20,cityads,cpa,Не определено,Десктоп,yes,yes,14,2,0,0,0,0,0
2020-05-29,mytarget,organic,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-06-26,yandex,cpc,Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-03-06,cityads,cpa,Не определено,Десктоп,no,yes,2,2,0,0,0,0,0
2020-08-19,sailplay,email,Не определено,Мобайл,yes,no,2,1,0,0,0,0,0
2020-06-08,eLama,cpc,Не определено,Мобайл,yes,yes,1,1,0,0,0,0,0
2020-01-29,google,cpc,Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-01-22,vk,social,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-01-27,admitad,cpa,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-05-31,vk,cpc,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-01-23,advertise,cpa,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-08-09,bing,organic,Не определено,Десктоп,no,yes,2,1,0,0,0,0,0
2020-08-17,co-promo,email,Не определено,Не определено,yes,no,0,2,0,0,0,0,0
2020-07-27,vk,social,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-04-27,cityads,cpa,Не определено,Не определено,yes,no,1,10,0,0,0,0,0
2020-03-14,(direct),(none),Не определено,Не определено,yes,no,3,3,0,0,0,0,0
2020-05-04,vk,social,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-01-04,instagram,cpc,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-08-28,admitad,cpa,Доставки нет,Мобайл,yes,no,8,1,0,0,10,0,0
2020-01-26,(direct),(none),Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-04-01,bing,organic,Не определено,Мобайл,no,no,2,1,0,0,0,0,0
2020-05-21,DuckDuckGo,organic,Не определено,Десктоп,no,no,4,3,0,0,0,0,0
2020-03-02,google,organic,Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-01-24,other,cpa,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-08-06,promo,email,Не определено,Не определено,yes,no,0,1,0,0,0,0,0
2020-01-14,bing,organic,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-05-19,actionpay,cpa,Не определено,Мобайл,no,no,2,2,0,0,0,0,0
2020-01-06,mytarget,social,Не определено,Мобайл,no,no,3,3,0,0,0,0,0
2020-07-27,cityads,cpa,Не определено,Мобайл,no,yes,8,2,0,0,0,0,0
2020-06-07,newsletter,email,Не определено,Десктоп,yes,no,2,1,0,0,0,0,0
2020-04-29,other,email,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-01-01,newsletter,email,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-09-09,mytarget,organic,Не определено,Мобайл,yes,no,1,1,0,0,0,0,0
2020-03-19,mytarget,cpc,Не определено,Десктоп,no,no,4,2,0,0,0,0,0
2020-09-25,admitad,cpa,Не определено,Мобайл,no,yes,10,1,0,0,0,0,0
2020-07-23,other,organic,Не определено,Десктоп,yes,no,2,2,0,0,0,0,0
2020-08-24,promo,email,Не определено,Не определено,no,no,0,1,0,0,0,1,1345
2020-01-31,eLama,cpc,Не определено,Не определено,yes,no,0,2,0,0,0,0,0
2020-08-22,mytarget,cpc,Не определено,Мобайл,no,no,4,2,0,0,0,0,0
2020-02-25,yandex,cpc,Доставки нет,Десктоп,yes,no,1,1,0,0,4,0,0
2020-03-07,eLama,cpc,Не определено,Мобайл,no,yes,1,1,0,0,0,0,0
2020-07-27,newsletter,email,Не определено,Десктоп,no,yes,4,3,0,0,0,0,0
2020-06-29,bing,organic,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-01-04,mytarget,social,Не определено,Мобайл,yes,no,1,1,0,0,0,0,0
2020-04-01,opmcpa,cpa,Не определено,Десктоп,yes,no,1,1,0,0,0,0,0
2020-05-06,DuckDuckGo,organic,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-07-09,cityads,cpa,Доставка есть,Десктоп,no,no,7,1,0,0,5,1,869
2020-04-17,yandex,organic,Не определено,Не определено,no,yes,1,1,0,0,0,0,0
2020-07-14,cityads,cpa,Доставка есть,Десктоп,no,no,4,1,0,0,0,1,1238
2020-09-09,bing,organic,Не определено,Мобайл,no,no,2,1,0,0,0,0,0
2020-09-21,other,cpa,Не определено,Не определено,no,no,4,1,0,0,0,0,0
2020-08-01,actionpay,cpa,Не определено,Десктоп,yes,no,1,1,0,0,0,0,0
2020-06-04,promo,email,Не определено,Мобайл,no,yes,1,1,0,0,0,0,0
2020-01-20,cityads,cpa,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-01-12,opmcpa,cpa,Не определено,Не определено,no,no,5,2,0,0,0,0,0
2020-04-06,vk,social,Не определено,Не определено,no,no,0,1,0,0,0,1,1527
2020-04-20,admitad,cpa,Доставка есть,Десктоп,yes,yes,14,1,0,0,3,1,1082
2020-02-12,actionpay,cpa,Не определено,Не определено,yes,no,3,1,0,0,0,0,0
2020-06-26,vk,cpc,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-05-03,admitad,cpa,Не определено,Мобайл,no,yes,5,2,0,0,0,0,0
2020-05-27,vk,cpc,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-09-27,(direct),(none),Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-05-14,yandex,organic,Не определено,Не определено,no,yes,3,1,0,0,0,0,0
2020-01-11,opmcpa,cpa,Не определено,Не определено,no,no,1,2,0,0,0,1,1047
2020-01-27,cityads,cpa,Не определено,Десктоп,no,no,2,1,0,0,0,0,0
2020-01-24,google,cpc,Доставки нет,Десктоп,yes,no,27,1,0,0,24,8,0
2020-01-30,other,cpc,Не определено,Десктоп,no,no,4,4,0,0,0,0,0
2020-09-18,co-promo,email,Не определено,Не определено,no,no,2,2,0,0,0,0,0
2020-02-10,yandex,cpc,Не определено,Не определено,no,yes,14,2,0,0,0,0,0
2020-04-19,admitad,cpa,Не определено,Мобайл,no,yes,3,2,0,0,0,0,0
2020-04-08,other,organic,Доставка есть,Десктоп,no,no,1,1,0,0,3,0,0
2020-09-07,instagram,cpc,Не определено,Десктоп,no,no,3,2,0,0,0,0,0
2020-09-11,yandex_direct,cpc,Не определено,Мобайл,no,yes,10,1,0,0,0,0,0
2020-04-09,other,cpc,Не определено,Мобайл,yes,no,2,2,0,0,0,0,0
2020-09-13,other,cpc,Не определено,Мобайл,no,no,5,3,0,0,0,0,0
2020-02-21,(direct),(none),Не определено,Не определено,no,yes,0,1,0,0,0,1,599
2020-03-06,advertise,cpa,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-05-24,google,cpc,Не определено,Не определено,yes,no,0,2,0,0,0,0,0
2020-02-14,other,organic,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-05-06,bing,organic,Не определено,Мобайл,no,no,3,1,0,0,0,0,0
2020-05-13,advertise,cpa,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-06-14,other,cpc,Не определено,Мобайл,no,yes,2,1,0,0,0,0,0
2020-01-28,opmcpa,cpa,Не определено,Не определено,no,no,2,2,0,0,0,0,0
2020-05-31,yandex,organic,Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-02-02,mytarget,social,Не определено,Мобайл,no,no,3,2,0,0,0,0,0
2020-04-28,other,cpc,Не определено,Не определено,no,no,0,1,0,0,0,0,0
2020-08-16,cityads,cpa,Не определено,Не определено,yes,no,4,2,0,0,0,0,0
2020-08-16,co-promo,email,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-02-03,mytarget,social,Не определено,Мобайл,no,no,4,2,0,0,0,0,0
2020-08-14,eLama,cpc,Не определено,Не определено,yes,no,1,1,0,0,0,0,0
2020-08-04,admitad,cpa,Не определено,Не определено,yes,no,4,1,0,0,0,0,0
2020-08-30,yandex_direct,cpc,Не определено,Десктоп,yes,no,4,2,0,0,0,0,0
2020-04-26,other,email,Не определено,Мобайл,no,no,2,1,0,0,0,0,0
2020-06-18,admitad,cpa,Доставки нет,Десктоп,yes,no,0,1,0,0,5,0,0
2020-02-22,google,cpc,Не определено,Не определено,yes,no,2,2,0,0,0,0,0
2020-09-26,yandex,organic,Доставки нет,Десктоп,no,no,4,1,0,0,5,0,0
2020-06-26,DuckDuckGo,organic,Не определено,Мобайл,no,no,4,3,0,0,0,0,0
2020-02-28,other,cpc,Не определено,Десктоп,yes,no,1,1,0,0,0,0,0
2020-09-13,opmcpa,cpa,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-09-12,actionpay,cpa,Не определено,Десктоп,no,no,2,1,0,0,0,0,0
2020-09-10,facebook,social,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-09-27,mytarget,organic,Доставка есть,Десктоп,yes,no,6,1,0,0,15,0,0
2020-07-05,DuckDuckGo,organic,Не определено,Мобайл,no,no,4,3,0,0,0,0,0
2020-04-16,yandex,cpc,Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-02-02,google,cpc,Не определено,Не определено,yes,no,1,1,0,0,0,0,0
2020-04-06,facebook,cpc,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-04-19,cityads,cpa,Доставка есть,Десктоп,yes,no,10,1,0,0,4,1,1287
2020-06-05,yandex,cpc,Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-03-10,actionpay,cpa,Доставка есть,Десктоп,yes,no,3,1,0,0,3,1,1647
2020-08-09,instagram,social,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-06-02,admitad,cpa,Не определено,Не определено,yes,no,0,1,0,0,0,0,0
2020-03-21,cityads,cpa,Доставка есть,Десктоп,no,no,5,1,0,0,2,1,1999
2020-04-03,other,email,Не определено,Мобайл,no,no,4,3,0,0,0,0,0
2020-05-01,vk,cpc,Не определено,Мобайл,yes,no,1,1,0,0,0,0,0
2020-05-27,cityads,cpa,Доставка есть,Десктоп,no,no,3,1,0,0,4,0,0
2020-07-28,newsletter,email,Не определено,Не определено,yes,no,0,1,0,0,0,0,0
2020-08-02,(direct),(none),Не определено,Не определено,no,yes,2,2,0,0,0,0,0
2020-04-29,yandex,cpc,Доставки нет,Десктоп,no,no,3,1,0,0,6,0,0
2020-01-01,cityads,cpa,Не определено,Десктоп,no,no,2,2,0,0,0,0,0
2020-08-24,cityads,cpa,Не определено,Мобайл,yes,yes,6,2,0,0,0,0,0
2020-03-16,other,organic,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-09-04,mytarget,organic,Не определено,Мобайл,yes,no,4,2,0,0,0,0,0
2020-07-01,other,email,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-03-20,DuckDuckGo,organic,Не определено,Десктоп,no,no,2,2,0,0,0,0,0
2020-02-24,other,organic,Не определено,Мобайл,yes,no,1,1,0,0,0,0,0
2020-04-12,bing,organic,Не определено,Десктоп,yes,no,8,2,0,0,0,0,0
2020-03-06,sailplay,email,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-02-14,other,cpc,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-06-16,cityads,cpa,Не определено,Не определено,no,no,2,2,0,0,0,0,0
2020-08-06,bing,organic,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-05-02,google,organic,Не определено,Не определено,no,yes,0,2,0,0,0,0,0
2020-08-24,other,cpc,Не определено,Мобайл,no,no,3,1,0,0,0,0,0
2020-02-01,eLama,cpc,Не определено,Не определено,no,no,0,3,0,0,0,1,829
2020-08-13,eLama,cpc,Не определено,Не определено,no,no,0,1,0,0,0,1,899
2020-04-24,admitad,cpa,Доставки нет,Десктоп,yes,no,9,1,0,0,3,1,1062
2020-06-18,google,cpc,Не определено,Не определено,yes,no,2,1,0,0,0,0,0
2020-06-23,eLama,cpc,Не определено,Мобайл,yes,yes,1,1,0,0,0,0,0
2020-04-30,other,organic,Не определено,Десктоп,yes,no,3,1,0,0,0,0,0
2020-09-13,other,organic,Не определено,Десктоп,no,no,7,1,0,0,0,0,0
2020-09-12,eLama,cpc,Не определено,Мобайл,no,yes,15,2,0,0,0,0,0
2020-05-05,admitad,cpa,Не определено,Не определено,yes,no,0,1,0,0,0,0,0
2020-08-21,other,organic,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-02-15,newsletter,email,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-08-27,eLama,cpc,Не определено,Не определено,no,no,0,1,0,0,0,1,1638
2020-09-22,newsletter,email,Не определено,Мобайл,no,no,3,2,0,0,0,0,0
2020-09-14,admitad,cpa,Не определено,Мобайл,no,yes,11,3,0,0,0,0,0
2020-02-07,opmcpa,cpa,Не определено,Не определено,yes,no,1,1,0,0,0,0,0
2020-07-21,admitad,cpa,Не определено,Не определено,yes,no,0,2,0,0,0,0,0
2020-02-04,mytarget,cpc,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-02-26,google,organic,Не определено,Не определено,no,yes,0,1,0,0,0,0,0
2020-03-01,admitad,cpa,Доставки нет,Мобайл,yes,no,5,1,0,0,5,1,919
2020-03-12,admitad,cpa,Не определено,Мобайл,no,yes,1,1,0,0,0,0,0
2020-03-30,mytarget,social,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-01-18,(direct),(none),Не определено,Не определено,yes,no,1,3,0,0,0,0,0
2020-05-18,DuckDuckGo,organic,Не определено,Десктоп,no,no,2,2,0,0,0,0,0
2020-09-24,mytarget,cpc,Не определено,Мобайл,yes,no,2,2,0,0,0,0,0
2020-01-22,newsletter,email,Не определено,Десктоп,no,no,13,3,0,0,2,1,799
2020-06-14,other,email,Не определено,Мобайл,no,no,3,1,0,0,0,0,0
2020-08-03,DuckDuckGo,organic,Не определено,Не определено,no,no,1,1,0,0,0,0,0
2020-03-18,vk,social,Не определено,Мобайл,yes,no,3,2,0,0,0,0,0
2020-09-28,yandex_direct,cpc,Не определено,Мобайл,no,no,4,1,0,0,0,0,0
2020-07-02,promo,email,Не определено,Не определено,no,no,0,1,0,0,0,1,1457
2020-01-08,bing,organic,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-04-08,facebook,cpc,Не определено,Десктоп,no,no,1,1,0,0,0,0,0
2020-03-16,yandex,cpc,Не определено,Не определено,no,yes,16,2,0,0,0,0,0
2020-07-12,youtube,cpc,Не определено,Мобайл,no,no,1,1,0,0,0,0,0
2020-01-13,(direct),(none),Не определено,Не определено,yes,yes,1,1,0,0,0,0,0
2020-02-29,yandex,organic,Доставки нет,Десктоп,no,no,2,1,0,0,1,1,2640
2020-09-10,DuckDuckGo,organic,Не определено,Не определено,no,no,0,1,0,0,0,1,1018
2020-04-17,actionpay,cpa,Не определено,Не определено,no,no,0,1,0,0,0,1,746
